0.010000 0.000000
0.020000 0.000000
0.031000 0.000000
0.041000 0.000000
0.051000 0.000000
0.062000 0.000937
0.072000 0.001453
0.083000 0.001708
0.094000 0.002452
0.104000 0.003000
0.115000 0.003452
0.126000 0.004000
0.136000 0.005000
0.147000 0.005666
0.157000 0.006450
0.167000 0.007000
0.178000 0.008000
0.188000 0.008498
0.198000 0.009443
0.208000 0.010449
0.219000 0.011000
0.229000 0.012000
0.239000 0.012723
0.250000 0.013447
0.260000 0.014447
0.270000 0.015000
0.280000 0.016000
0.291000 0.016638
0.301000 0.017617
0.311000 0.018445
0.321000 0.019444
0.331000 0.020000
0.341000 0.021000
0.351000 0.021532
0.362000 0.022510
0.372000 0.023489
0.382000 0.024442
0.392000 0.025000
0.402000 0.026000
0.412000 0.026780
0.423000 0.027772
0.433000 0.028641
0.443000 0.029622
0.453000 0.030440
0.463000 0.031019
0.473000 0.032000
0.484000 0.033000
0.494000 0.034000
0.504000 0.034715
0.514000 0.035707
0.524000 0.036656
0.534000 0.037436
0.544000 0.038436
0.554000 0.039435
0.564000 0.040435
0.574000 0.041000
0.585000 0.042000
0.595000 0.043000
0.605000 0.044000
0.615000 0.045000
0.625000 0.046000
0.635000 0.046929
0.645000 0.047924
0.655000 0.048602
0.665000 0.049593
0.675000 0.050585
0.685000 0.051577
0.695000 0.052569
0.706000 0.053561
0.716000 0.054553
0.726000 0.055545
0.736000 0.056537
0.746000 0.057528
0.756000 0.058520
0.766000 0.059512
0.776000 0.061000
0.786000 0.062000
0.796000 0.063000
0.806000 0.064000
0.816000 0.065000
0.826000 0.066000
0.837000 0.067000
0.847000 0.068000
0.857000 0.069046
0.867000 0.070421
0.877000 0.071421
0.887000 0.072420
0.897000 0.073420
0.907000 0.074639
0.917000 0.075632
0.927000 0.076761
0.937000 0.077758
0.947000 0.079000
0.957000 0.080000
0.968000 0.081000
0.978000 0.082416
0.988000 0.083415
0.998000 0.084568
1.008000 0.085733
1.018000 0.086730
1.028000 0.088000
1.038000 0.089000
1.048000 0.090000
1.058000 0.091412
1.068000 0.092411
1.078000 0.093655
1.088000 0.094705
1.098000 0.096000
1.108000 0.097000
1.118000 0.098409
1.128000 0.099689
1.138000 0.100962
1.148000 0.102000
1.159000 0.103406
1.169000 0.104674
1.179000 0.105671
1.189000 0.107000
1.199000 0.108404
1.209000 0.109404
1.219000 0.110655
1.229000 0.112000
1.239000 0.113402
1.249000 0.114492
1.259000 0.115930
1.269000 0.117000
1.279000 0.118400
1.290000 0.119627
1.300000 0.121000
1.310000 0.122398
1.320000 0.123615
1.330000 0.125000
1.340000 0.126606
1.350000 0.128000
1.360000 0.129395
1.370000 0.130593
1.380000 0.132000
1.390000 0.133393
1.400000 0.134581
1.411000 0.136000
1.421000 0.137571
1.431000 0.139000
1.441000 0.140390
1.451000 0.142000
1.461000 0.143388
1.471000 0.144550
1.481000 0.146000
1.491000 0.147386
1.501000 0.149000
1.511000 0.150385
1.521000 0.152000
1.531000 0.153522
1.542000 0.155383
1.552000 0.157000
1.562000 0.158506
1.572000 0.160000
1.582000 0.161497
1.592000 0.163000
1.602000 0.164488
1.612000 0.166000
1.622000 0.167478
1.632000 0.169377
1.642000 0.171000
1.652000 0.172463
1.662000 0.174374
1.673000 0.176000
1.683000 0.177447
1.693000 0.179000
1.703000 0.181000
1.713000 0.182432
1.723000 0.184370
1.733000 0.186369
1.743000 0.188368
1.753000 0.190367
1.763000 0.192000
1.773000 0.194000
1.783000 0.195391
1.794000 0.197364
1.804000 0.199363
1.814000 0.201000
1.824000 0.203000
1.834000 0.205000
1.844000 0.206754
1.854000 0.208752
1.864000 0.210750
1.874000 0.212747
1.884000 0.214566
1.894000 0.216355
1.904000 0.218354
1.914000 0.220353
1.925000 0.222353
1.935000 0.225000
1.945000 0.227350
1.955000 0.229727
1.965000 0.232000
1.975000 0.234347
1.985000 0.236719
1.995000 0.238716
2.006000 0.241000
2.017000 0.243343
2.027000 0.245708
2.038000 0.248000
2.049000 0.250581
2.059000 0.253338
2.070000 0.255696
2.080000 0.258336
2.091000 0.260690
2.102000 0.263334
2.112000 0.266000
2.123000 0.268332
2.134000 0.271330
2.144000 0.274411
2.155000 0.277590
2.166000 0.281000
2.176000 0.284662
2.187000 0.287658
2.197000 0.291000
2.208000 0.293651
2.219000 0.296648
2.229000 0.300000
2.240000 0.302641
2.251000 0.306000
2.261000 0.309313
2.272000 0.312312
2.283000 0.316000
2.293000 0.319412
2.304000 0.322617
2.315000 0.326000
2.325000 0.329609
2.336000 0.333302
2.346000 0.337300
2.357000 0.341594
2.368000 0.346588
2.378000 0.352000
2.389000 0.356577
2.400000 0.361571
2.410000 0.366313
2.421000 0.370471
2.432000 0.375000
2.442000 0.379281
2.453000 0.383280
2.463000 0.388000
2.474000 0.392000
2.485000 0.397000
2.495000 0.402000
2.506000 0.407000
2.517000 0.412266
2.527000 0.418000
2.538000 0.423261
2.549000 0.429490
2.559000 0.437000
2.570000 0.444472
2.580000 0.454000
2.591000 0.463000
2.602000 0.472439
2.612000 0.481428
2.623000 0.489296
2.634000 0.497228
2.644000 0.504771
2.655000 0.511127
2.666000 0.518119
2.676000 0.525376
2.687000 0.532555
2.698000 0.540660
2.708000 0.549378
2.719000 0.558633
2.729000 0.570000
2.740000 0.581736
2.751000 0.597000
2.761000 0.616456
2.772000 0.637431
2.783000 0.664000
2.793000 0.690368
2.804000 0.710344
2.815000 0.727000
2.825000 0.740448
2.836000 0.751413
2.846000 0.763281
2.857000 0.774649
2.868000 0.788000
2.878000 0.802000
2.889000 0.816571
2.900000 0.834000
2.910000 0.854613
2.921000 0.876385
2.932000 0.903590
2.942000 0.933000
2.953000 0.960000
2.963000 0.987277
2.974000 1.000000
0.010000 0.000000
0.020000 0.000000
0.031000 0.000000
0.041000 0.000000
0.051000 0.000000
0.062000 0.000937
0.072000 0.001453
0.083000 0.001708
0.094000 0.002452
0.104000 0.003000
0.115000 0.003452
0.126000 0.004000
0.136000 0.005000
0.147000 0.005666
0.157000 0.006450
0.167000 0.007000
0.178000 0.008000
0.188000 0.008498
0.198000 0.009449
0.208000 0.010449
0.219000 0.011000
0.229000 0.012000
0.239000 0.012723
0.250000 0.013447
0.260000 0.014447
0.270000 0.015000
0.280000 0.016000
0.291000 0.016638
0.301000 0.017617
0.311000 0.018445
0.321000 0.019000
0.331000 0.020000
0.341000 0.021000
0.351000 0.021532
0.362000 0.022443
0.372000 0.023443
0.382000 0.024078
0.392000 0.025000
0.402000 0.026000
0.412000 0.026780
0.423000 0.027659
0.433000 0.028383
0.443000 0.029440
0.453000 0.030000
0.463000 0.031000
0.473000 0.032000
0.484000 0.032732
0.494000 0.033724
0.504000 0.034715
0.514000 0.035512
0.524000 0.036437
0.534000 0.037436
0.544000 0.038000
0.554000 0.039000
0.564000 0.040000
0.574000 0.041000
0.585000 0.041659
0.595000 0.042650
0.605000 0.043642
0.615000 0.044634
0.625000 0.045626
0.635000 0.046432
0.645000 0.047432
0.655000 0.048431
0.665000 0.049431
0.675000 0.050430
0.685000 0.051000
0.695000 0.052000
0.706000 0.053000
0.716000 0.054000
0.726000 0.055000
0.736000 0.056000
0.746000 0.057000
0.756000 0.058000
0.766000 0.059000
0.776000 0.060000
0.786000 0.061000
0.796000 0.062000
0.806000 0.063000
0.816000 0.064000
0.826000 0.065000
0.837000 0.066000
0.847000 0.067423
0.857000 0.068422
0.867000 0.069422
0.877000 0.070421
0.887000 0.071421
0.897000 0.072420
0.907000 0.073646
0.917000 0.074639
0.927000 0.075764
0.937000 0.076761
0.947000 0.077758
0.957000 0.079000
0.968000 0.080000
0.978000 0.081416
0.988000 0.082416
0.998000 0.083575
1.008000 0.084568
1.018000 0.085733
1.028000 0.087000
1.038000 0.088000
1.048000 0.089000
1.058000 0.090412
1.068000 0.091518
1.078000 0.092711
1.088000 0.094000
1.098000 0.095000
1.108000 0.096410
1.118000 0.097409
1.128000 0.098693
1.138000 0.099964
1.148000 0.101000
1.159000 0.102407
1.169000 0.103677
1.179000 0.105000
1.189000 0.106000
1.199000 0.107405
1.209000 0.108661
1.219000 0.110000
1.229000 0.111403
1.239000 0.112507
1.249000 0.113935
1.259000 0.115000
1.269000 0.116401
1.279000 0.117634
1.290000 0.119000
1.300000 0.120624
1.310000 0.122000
1.320000 0.123397
1.330000 0.124612
1.340000 0.126000
1.350000 0.127396
1.360000 0.129000
1.370000 0.130089
1.380000 0.131590
1.390000 0.133000
1.400000 0.134581
1.411000 0.136000
1.421000 0.137571
1.431000 0.139000
1.441000 0.140562
1.451000 0.142000
1.461000 0.143553
1.471000 0.145000
1.481000 0.146543
1.491000 0.148000
1.501000 0.149534
1.511000 0.151385
1.521000 0.153000
1.531000 0.154383
1.542000 0.156000
1.552000 0.158000
1.562000 0.159381
1.572000 0.161000
1.582000 0.162494
1.592000 0.164379
1.602000 0.166000
1.612000 0.168000
1.622000 0.169377
1.632000 0.171000
1.642000 0.173000
1.652000 0.174457
1.662000 0.176373
1.673000 0.178372
1.683000 0.180372
1.693000 0.182000
1.703000 0.184000
1.713000 0.186000
1.723000 0.187416
1.733000 0.189367
1.743000 0.191367
1.753000 0.193366
1.763000 0.195365
1.773000 0.197364
1.783000 0.199000
1.794000 0.201000
1.804000 0.203361
1.814000 0.205360
1.824000 0.207558
1.834000 0.209580
1.844000 0.211706
1.854000 0.213746
1.864000 0.216000
1.874000 0.218000
1.884000 0.220353
1.894000 0.222543
1.904000 0.224733
1.914000 0.227000
1.925000 0.229349
1.935000 0.231963
1.945000 0.234347
1.955000 0.236503
1.965000 0.239000
1.975000 0.241344
1.985000 0.244000
1.995000 0.246342
2.006000 0.249000
2.017000 0.251701
2.027000 0.254453
2.038000 0.257000
2.049000 0.260000
2.059000 0.263000
2.070000 0.265684
2.080000 0.268681
2.091000 0.271513
2.102000 0.274674
2.112000 0.278000
2.123000 0.280667
2.134000 0.284000
2.144000 0.287323
2.155000 0.290472
2.166000 0.294000
2.176000 0.297319
2.187000 0.300643
2.197000 0.304057
2.208000 0.307563
2.219000 0.311312
2.229000 0.315000
2.240000 0.318547
2.251000 0.322307
2.261000 0.326305
2.272000 0.330000
2.283000 0.334035
2.293000 0.338300
2.304000 0.342298
2.315000 0.346588
2.325000 0.351000
2.336000 0.355292
2.346000 0.360000
2.357000 0.364000
2.368000 0.369000
2.378000 0.374000
2.389000 0.378550
2.400000 0.383544
2.410000 0.389000
2.421000 0.394000
2.432000 0.399526
2.442000 0.405270
2.453000 0.410512
2.463000 0.416505
2.474000 0.422262
2.485000 0.428491
2.495000 0.435000
2.506000 0.441253
2.517000 0.448000
2.527000 0.455000
2.538000 0.461452
2.549000 0.468897
2.559000 0.476000
2.570000 0.482880
2.580000 0.490000
2.591000 0.497000
2.602000 0.504713
2.612000 0.512126
2.623000 0.519383
2.634000 0.527374
2.644000 0.535757
2.655000 0.543000
2.666000 0.551750
2.676000 0.560522
2.687000 0.568512
2.698000 0.577502
2.708000 0.586734
2.719000 0.595480
2.729000 0.605000
2.740000 0.613722
2.751000 0.623717
2.761000 0.634000
2.772000 0.643509
2.783000 0.654000
2.793000 0.665000
2.804000 0.675000
2.815000 0.686000
2.825000 0.697359
2.836000 0.707679
2.846000 0.719000
2.857000 0.729669
2.868000 0.741445
2.878000 0.753293
2.889000 0.764000
2.900000 0.776030
2.910000 0.788251
2.921000 0.799000
2.932000 0.811400
2.942000 0.823627
2.953000 0.835000
2.963000 0.847475
2.974000 0.858611
2.985000 0.871000
2.995000 0.432257
3.006000 0.441253
3.017000 0.451352
3.027000 0.462000
3.038000 0.471323
3.049000 0.482235
3.059000 0.493414
3.070000 0.504000
3.081000 0.516000
3.091000 0.528000
3.102000 0.539755
3.112000 0.553000
3.123000 0.565516
3.134000 0.579603
3.144000 0.594482
3.155000 0.608465
3.166000 0.624446
3.176000 0.641000
3.187000 0.656702
3.198000 0.674387
3.208000 0.692437
3.219000 0.709345
3.229000 0.728073
3.240000 0.745432
3.251000 0.764494
3.261000 0.783440
3.272000 0.800425
3.283000 0.819562
3.293000 0.838000
3.304000 0.855000
3.315000 0.874000
3.325000 0.893332
3.336000 0.911000
3.346000 0.930569
3.357000 0.948000
3.368000 0.968000
3.378000 0.534758
3.389000 0.549000
3.400000 0.565000
3.410000 0.581000
3.421000 0.595730
3.432000 0.612460
3.442000 0.629529
3.453000 0.645506
3.464000 0.663699
3.474000 0.682584
3.485000 0.700356
3.495000 0.720000
3.506000 0.738455
3.517000 0.759000
3.527000 0.779647
3.538000 0.798638
3.549000 0.819628
3.559000 0.840497
3.570000 0.859000
3.581000 0.879601
3.591000 0.900311
3.602000 0.919000
3.612000 0.939496
3.623000 0.958000
3.634000 0.978556
3.644000 0.999000
3.655000 0.563626
3.666000 0.579603
3.676000 0.595579
3.687000 0.610463
3.698000 0.627000
3.708000 0.644000
3.719000 0.660000
3.729000 0.678000
3.740000 0.695000
3.751000 0.714000
3.761000 0.733471
3.772000 0.751532
3.783000 0.771650
3.793000 0.792247
3.804000 0.811000
3.815000 0.831623
3.825000 0.852460
3.836000 0.871000
3.847000 0.891596
3.857000 0.912273
3.868000 0.931000
3.878000 0.951398
3.889000 0.970000
3.900000 0.990305
3.910000 0.558000
3.921000 0.572508
3.932000 0.588036
3.942000 0.604470
3.953000 0.619452
3.964000 0.636432
3.974000 0.653704
3.985000 0.670000
3.995000 0.688370
4.006000 0.705680
4.017000 0.725000
